   3.7754107591135516e-01	   8.9793854434645822e-03	
   3.8019430700756290e-01	   9.1703349482371906e-03	
   3.8284734352553479e-01	   9.3639691113383897e-03	
   3.8550018135956643e-01	   9.5603065062454199e-03	
   3.8815281634677495e-01	   9.7593656994108668e-03	
   3.9080524426671176e-01	   9.9611652501156150e-03	
   3.9345746084097621e-01	   1.0165723710319806e-02	
   3.9610946173282957e-01	   1.0373059624511733e-02	
   3.9876124254680895e-01	   1.0583191529554664e-02	
   4.0141279882834202e-01	   1.0796137954531658e-02	
   4.0406412606336228e-01	   1.1011917420588243e-02	
   4.0671521967792379e-01	   1.1230548440773020e-02	
   4.0936607503781741e-01	   1.1452049519876188e-02	
   4.1201668744818704e-01	   1.1676439154265915e-02	
   4.1466705215314581e-01	   1.1903735831722589e-02	
   4.1731716433539340e-01	   1.2133958031270922e-02	
   4.1996701911583340e-01	   1.2367124223009915e-02	
   4.2261661155319130e-01	   1.2603252867940624e-02	
   4.2526593664363255e-01	   1.2842362417791750e-02	
   4.2791498932038174e-01	   1.3084471314843049e-02	
   4.3056376445334160e-01	   1.3329597991746515e-02	
   4.3321225684871278e-01	   1.3577760871345324e-02	
   4.3586046124861422e-01	   1.3828978366490595e-02	
   4.3850837233070372e-01	   1.4083268879855851e-02	
   4.4115598470779926e-01	   1.4340650803749223e-02	
   4.4380329292750065e-01	   1.4601142519923418e-02	
   4.4645029147181187e-01	   1.4864762399383363e-02	
   4.4909697475676397e-01	   1.5131528802191560e-02	
   4.5174333713203796e-01	   1.5401460077271117e-02	
   4.5438937288058934e-01	   1.5674574562206490e-02	
   4.5703507621827205e-01	   1.5950890583041853e-02	
   4.5968044129346358e-01	   1.6230426454077095e-02	
   4.6232546218669085e-01	   1.6513200477661541e-02	
   4.6497013291025602e-01	   1.6799230943985204e-02	
   4.6761444740786340e-01	   1.7088536130867679e-02	
   4.7025839955424709e-01	   1.7381134303544682e-02	
   4.7290198315479870e-01	   1.7677043714452098e-02	
   4.7554519194519601e-01	   1.7976282603007657e-02	
   4.7818801959103246e-01	   1.8278869195390166e-02	
   4.8083045968744720e-01	   1.8584821704316277e-02	
   4.8347250575875511e-01	   1.8894158328814775e-02	
   4.8611415125807883e-01	   1.9206897253998462e-02	
   4.8875538956698045e-01	   1.9523056650833471e-02	
   4.9139621399509376e-01	   1.9842654675906107e-02	
   4.9403661777975855e-01	   2.0165709471187222e-02	
   4.9667659408565384e-01	   2.0492239163794012e-02	
   4.9931613600443331e-01	   2.0822261865749293e-02	
   5.0195523655436070e-01	   2.1155795673738254e-02	
   5.0459388867994592e-01	   2.1492858668862604e-02	
   5.0723208525158259e-01	   2.1833468916392183e-02	
   5.0986981906518580e-01	   2.2177644465514037e-02	
   5.1250708284183066e-01	   2.2525403349078755e-02	
   5.1514386922739175e-01	   2.2876763583344343e-02	
   5.1778017079218419e-01	   2.3231743167717461e-02	
   5.2041598003060352e-01	   2.3590360084491911e-02	
   5.2305128936076861e-01	   2.3952632298584620e-02	
   5.2568609112416453e-01	   2.4318577757268964e-02	
   5.2832037758528594e-01	   2.4688214389905289e-02	
   5.3095414093128146e-01	   2.5061560107668909e-02	
   5.3358737327160022e-01	   2.5438632803275400e-02	
   5.3622006663763710e-01	   2.5819450350703068e-02	
   5.3885221298238051e-01	   2.6204030604912838e-02	
   5.4148380418006126e-01	   2.6592391401565448e-02	
   5.4411483202580080e-01	   2.6984550556735723e-02	
   5.4674528823526214e-01	   2.7380525866624310e-02	
   5.4937516444430090e-01	   2.7780335107266598e-02	
   5.5200445220861705e-01	   2.8183996034238771e-02	
   5.5463314300340893e-01	   2.8591526382361277e-02	
   5.5726122822302671e-01	   2.9002943865399301e-02	
   5.5988869918062778e-01	   2.9418266175760592e-02	
   5.6251554710783380e-01	   2.9837510984190501e-02	
   5.6514176315438702e-01	   3.0260695939464007e-02	
   5.6776733838780913e-01	   3.0687838668075122e-02	
   5.7039226379306118e-01	   3.1118956773923411e-02	
   5.7301653027220401e-01	   3.1554067837997544e-02	
   5.7564012864405967e-01	   3.1993189418056116e-02	
   5.7826304964387498e-01	   3.2436339048305618e-02	
   5.8088528392298555e-01	   3.2883534239075356e-02	
   5.8350682204848026e-01	   3.3334792476489655e-02	
   5.8612765450286930e-01	   3.3790131222137136e-02	
   5.8874777168375003e-01	   3.4249567912736943e-02	
   5.9136716390347721e-01	   3.4713119959802238e-02	
   5.9398582138883294e-01	   3.5180804749300687e-02	
   5.9660373428069768e-01	   3.5652639641311927e-02	
   5.9922089263372280e-01	   3.6128641969682219e-02	
   6.0183728641600565e-01	   3.6608829041676103e-02	
   6.0445290550876352e-01	   3.7093218137624992e-02	
   6.0706773970601091e-01	   3.7581826510572895e-02	
   6.0968177871423790e-01	   3.8074671385919197e-02	
   6.1229501215208837e-01	   3.8571769961058211e-02	
   6.1490742955004174e-01	   3.9073139405015986e-02	
   6.1751902035009465e-01	   3.9578796858084041e-02	
   6.2012977390544444e-01	   4.0088759431449891e-02	
   6.2273967948017406e-01	   4.0603044206824757e-02	
   6.2534872624893878e-01	   4.1121668236068221e-02	
   6.2795690329665377e-01	   4.1644648540809646e-02	
   6.3056419961818322e-01	   4.2172002112066724e-02	
   6.3317060411803205e-01	   4.2703745909860952e-02	
   6.3577610561003739e-01	   4.3239896862829863e-02	
   6.3838069281706289e-01	   4.3780471867836332e-02	
   6.4098435437069456e-01	   4.4325487789574833e-02	
   6.4358707881093680e-01	   4.4874961460174362e-02	
   6.4618885458591269e-01	   4.5428909678798542e-02	
   6.4878967005156252e-01	   4.5987349211242347e-02	
   6.5138951347134688e-01	   4.6550296789525901e-02	
   6.5398837301595014e-01	   4.7117769111485103e-02	
   6.5658623676298522e-01	   4.7689782840358998e-02	
   6.5918309269670095e-01	   4.8266354604374104e-02	
   6.6177892870769106e-01	   4.8847500996325684e-02	
   6.6437373259260368e-01	   4.9433238573155569e-02	
   6.6696749205385431e-01	   5.0023583855527083e-02	
   6.6956019469934003e-01	   5.0618553327396766e-02	
   6.7215182804215423e-01	   5.1218163435582671e-02	
   6.7474237950030524e-01	   5.1822430589329761e-02	
   6.7733183639643535e-01	   5.2431371159872064e-02	
   6.7992018595754200e-01	   5.3045001479991395e-02	
   6.8250741531470127e-01	   5.3663337843573113e-02	
   6.8509351150279307e-01	   5.4286396505158672e-02	
   6.8767846146022760e-01	   5.4914193679494724e-02	
   6.9026225202867486e-01	   5.5546745541079169e-02	
   6.9284486995279593e-01	   5.6184068223704059e-02	
   6.9542630187997501e-01	   5.6826177819994966e-02	
   6.9800653436005478e-01	   5.7473090380947355e-02	
   7.0058555384507426e-01	   5.8124821915459736e-02	
   7.0316334668900660e-01	   5.8781388389863284e-02	
   7.0573989914750079e-01	   5.9442805727448436e-02	
   7.0831519737762560e-01	   6.0109089807988278e-02	
   7.1088922743761396e-01	   6.0780256467258327e-02	
   7.1346197528661082e-01	   6.1456321496553383e-02	
   7.1603342678442361e-01	   6.2137300642201007e-02	
   7.1860356769127298e-01	   6.2823209605071498e-02	
   7.2117238366754843e-01	   6.3514064040084986e-02	
   7.2373986027356318e-01	   6.4209879555714777e-02	
   7.2630598296931415e-01	   6.4910671713487703e-02	
   7.2887073711424222e-01	   6.5616456027481229e-02	
   7.3143410796699593e-01	   6.6327247963816865e-02	
   7.3399608068519684e-01	   6.7043062940150597e-02	
   7.3655664032520796e-01	   6.7763916325160087e-02	
   7.3911577184190380e-01	   6.8489823438028133e-02	
   7.4167346008844326e-01	   6.9220799547923137e-02	
   7.4422968981604543e-01	   6.9956859873476357e-02	
   7.4678444567376656e-01	   7.0698019582255342e-02	
   7.4933771220828094e-01	   7.1444293790234509e-02	
   7.5188947386366356e-01	   7.2195697561262276e-02	
   7.5443971498117512e-01	   7.2952245906524632e-02	
   7.5698841979905040e-01	   7.3713953784005595e-02	
   7.5953557245228842e-01	   7.4480836097944397e-02	
   7.6208115697244572e-01	   7.5252907698288990e-02	
   7.6462515728743174e-01	   7.6030183380146485e-02	
   7.6716755722130836e-01	   7.6812677883230318e-02	
   7.6970834049408965e-01	   7.7600405891303709e-02	
   7.7224749072154641e-01	   7.8393382031620037e-02	
   7.7478499141501311e-01	   7.9191620874359978e-02	
   7.7732082598119689e-01	   7.9995136932064864e-02	
   7.7985497772198964e-01	   8.0803944659067067e-02	
   7.8238742983428367e-01	   8.1618058450917033e-02	
   7.8491816540978887e-01	   8.2437492643806606e-02	
   7.8744716743485410e-01	   8.3262261513989327e-02	
   7.8997441879029096e-01	   8.4092379277197357e-02	
   7.9249990225119982e-01	   8.4927860088054849e-02	
   7.9502360048680010e-01	   8.5768718039488059e-02	
   7.9754549606026293e-01	   8.6614967162132322e-02	
   8.0006557142854628e-01	   8.7466621423735194e-02	
   8.0258380894223413e-01	   8.8323694728556695e-02	
   8.0510019084537865e-01	   8.9186200916766073e-02	
   8.0761469927534402e-01	   9.0054153763834910e-02	
   8.1012731626265611e-01	   9.0927566979927488e-02	
   8.1263802373085192e-01	   9.1806454209287111e-02	
   8.1514680349633573e-01	   9.2690829029619601e-02	
   8.1765363726823570e-01	   9.3580704951473304e-02	
   8.2015850664826528e-01	   9.4476095417615577e-02	
   8.2266139313058728e-01	   9.5377013802406083e-02	
   8.2516227810168186e-01	   9.6283473411166928e-02	
   8.2766114284021663e-01	   9.7195487479549009e-02	
   8.3015796851692147e-01	   9.8113069172895362e-02	
   8.3265273619446678e-01	   9.9036231585601292e-02	
   8.3514542682734338e-01	   9.9964987740470718e-02	
   8.3763602126174785e-01	   1.0089935058806955e-01	
   8.4012450023547092e-01	   1.0183933300607582e-01	
   8.4261084437778833e-01	   1.0278494779862611e-01	
   8.4509503420935672e-01	   1.0373620769565894e-01	
   8.4757705014211193e-01	   1.0469312535225501e-01	
   8.5005687247917183e-01	   1.0565571334797363e-01	
   8.5253448141474175e-01	   1.0662398418618631e-01	
   8.5500985703402543e-01	   1.0759795029340696e-01	
   8.5748297931313688e-01	   1.0857762401861862e-01	
   8.5995382811901877e-01	   1.0956301763259700e-01	
   8.6242238320936315e-01	   1.1055414332723103e-01	
   8.6488862423253587e-01	   1.1155101321483953e-01	
   8.6735253072750573e-01	   1.1255363932748515e-01	
   8.6981408212377676e-01	   1.1356203361628499e-01	
   8.7227325774132447e-01	   1.1457620795071760e-01	
   8.7473003679053640e-01	   1.1559617411792707e-01	
   8.7718439837215645e-01	   1.1662194382202398e-01	
   8.7963632147723303e-01	   1.1765352868338261e-01	
   8.8208578498707202e-01	   1.1869094023793557e-01	
   8.8453276767319200e-01	   1.1973418993646463e-01	
   8.8697724819728574e-01	   1.2078328914388881e-01	
   8.8941920511118511e-01	   1.2183824913854903e-01	
   8.9185861685682866e-01	   1.2289908111148953e-01	
   8.9429546176623564e-01	   1.2396579616573628e-01	
   8.9672971806148338e-01	   1.2503840531557217e-01	
   8.9916136385468770e-01	   1.2611691948580889e-01	
   9.0159037714798995e-01	   1.2720134951105583e-01	
   9.0401673583354636e-01	   1.2829170613498586e-01	
   9.0644041769352313e-01	   1.2938800000959774e-01	
   9.0886140040009455e-01	   1.3049024169447565e-01	
   9.1127966151544737e-01	   1.3159844165604564e-01	
   9.1369517849178761e-01	   1.3271261026682865e-01	
   9.1610792867135349e-01	   1.3383275780469073e-01	
   9.1851788928643230e-01	   1.3495889445209031e-01	
   9.2092503745938115e-01	   1.3609103029532188e-01	
   9.2332935020265383e-01	   1.3722917532375714e-01	
   9.2573080441883115e-01	   1.3837333942908303e-01	
   9.2812937690065578e-01	   1.3952353240453635e-01	
   9.3052504433107286e-01	   1.4067976394413570e-01	
   9.3291778328327490e-01	   1.4184204364191061e-01	
   9.3530757022075084e-01	   1.4301038099112706e-01	
   9.3769438149734030e-01	   1.4418478538351054e-01	
   9.4007819335729381e-01	   1.4536526610846623e-01	
   9.4245898193533550e-01	   1.4655183235229557e-01	
   9.4483672325673296e-01	   1.4774449319741059e-01	
   9.4721139323737158e-01	   1.4894325762154523e-01	
   9.4958296768383221e-01	   1.5014813449696318e-01	
   9.5195142229347618e-01	   1.5135913258966358e-01	
   9.5431673265453421e-01	   1.5257626055858348e-01	
   9.5667887424620002e-01	   1.5379952695479737e-01	
   9.5903782243872993e-01	   1.5502894022071406e-01	
   9.6139355249354763e-01	   1.5626450868927083e-01	
   9.6374603956335270e-01	   1.5750624058312429e-01	
   9.6609525869223689e-01	   1.5875414401383925e-01	
   9.6844118481580321e-01	   1.6000822698107389e-01	
   9.7078379276129134e-01	   1.6126849737176291e-01	
   9.7312305724770953e-01	   1.6253496295929781e-01	
   9.7545895288596918e-01	   1.6380763140270407e-01	
   9.7779145417902780e-01	   1.6508651024581622e-01	
   9.8012053552203493e-01	   1.6637160691644945e-01	
   9.8244617120248567e-01	   1.6766292872556970e-01	
   9.8476833540037834e-01	   1.6896048286646012e-01	
   9.8708700218837719e-01	   1.7026427641388492e-01	
   9.8940214553198313e-01	   1.7157431632325168e-01	
   9.9171373928970796e-01	   1.7289060942977011e-01	
   9.9402175721325414e-01	   1.7421316244760801e-01	
   9.9632617294770220e-01	   1.7554198196904605e-01	
   9.9862696003170226e-01	   1.7687707446362891e-01	
   1.0009240918976712e+00	   1.7821844627731376e-01	
   1.0032175418719973e+00	   1.7956610363161760e-01	
   1.0055072831752490e+00	   1.8092005262276081e-01	
   1.0077932889223897e+00	   1.8228029922080871e-01	
   1.0100755321230011e+00	   1.8364684926881131e-01	
   1.0123539856815078e+00	   1.8501970848193994e-01	
   1.0146286223974121e+00	   1.8639888244662145e-01	
   1.0168994149655330e+00	   1.8778437661967121e-01	
   1.0191663359762517e+00	   1.8917619632742261e-01	
   1.0214293579157621e+00	   1.9057434676485449e-01	
   1.0236884531663299e+00	   1.9197883299471724e-01	
   1.0259435940065555e+00	   1.9338965994665569e-01	
   1.0281947526116439e+00	   1.9480683241632984e-01	
   1.0304419010536818e+00	   1.9623035506453446e-01	
   1.0326850113019197e+00	   1.9766023241631539e-01	
   1.0349240552230599e+00	   1.9909646886008397e-01	
   1.0371590045815542e+00	   2.0053906864673032e-01	
   1.0393898310399035e+00	   2.0198803588873340e-01	
   1.0416165061589664e+00	   2.0344337455926934e-01	
   1.0438390013982750e+00	   2.0490508849131850e-01	
   1.0460572881163548e+00	   2.0637318137676980e-01	
   1.0482713375710526e+00	   2.0784765676552300e-01	
   1.0504811209198719e+00	   2.0932851806459007e-01	
   1.0526866092203131e+00	   2.1081576853719383e-01	
   1.0548877734302207e+00	   2.1230941130186445e-01	
   1.0570845844081387e+00	   2.1380944933153559e-01	
   1.0592770129136715e+00	   2.1531588545263738e-01	
   1.0614650296078507e+00	   2.1682872234418779e-01	
   1.0636486050535119e+00	   2.1834796253688341e-01	
   1.0658277097156743e+00	   2.1987360841218725e-01	
   1.0680023139619308e+00	   2.2140566220141572e-01	
   1.0701723880628415e+00	   2.2294412598482322e-01	
   1.0723379021923383e+00	   2.2448900169068634e-01	
   1.0744988264281332e+00	   2.2604029109438556e-01	
   1.0766551307521341e+00	   2.2759799581748530e-01	
   1.0788067850508698e+00	   2.2916211732681366e-01	
   1.0809537591159202e+00	   2.3073265693353973e-01	
   1.0830960226443522e+00	   2.3230961579224924e-01	
   1.0852335452391686e+00	   2.3389299490002025e-01	
   1.0873662964097566e+00	   2.3548279509549630e-01	
   1.0894942455723489e+00	   2.3707901705795820e-01	
   1.0916173620504908e+00	   2.3868166130639579e-01	
   1.0937356150755140e+00	   2.4029072819857733e-01	
   1.0958489737870176e+00	   2.4190621793011780e-01	
   1.0979574072333580e+00	   2.4352813053354702e-01	
   1.1000608843721442e+00	   2.4515646587737583e-01	
   1.1021593740707427e+00	   2.4679122366516087e-01	
   1.1042528451067881e+00	   2.4843240343456993e-01	
   1.1063412661687027e+00	   2.5008000455644469e-01	
   1.1084246058562219e+00	   2.5173402623386293e-01	
   1.1105028326809303e+00	   2.5339446750120098e-01	
   1.1125759150668015e+00	   2.5506132722319380e-01	
   1.1146438213507488e+00	   2.5673460409399484e-01	
   1.1167065197831822e+00	   2.5841429663623566e-01	
   1.1187639785285735e+00	   2.6010040320008448e-01	
   1.1208161656660287e+00	   2.6179292196230308e-01	
   1.1228630491898695e+00	   2.6349185092530525e-01	
   1.1249045970102209e+00	   2.6519718791621261e-01	
   1.1269407769536088e+00	   2.6690893058591059e-01	
   1.1289715567635630e+00	   2.6862707640810474e-01	
   1.1309969041012315e+00	   2.7035162267837548e-01	
   1.1330167865459988e+00	   2.7208256651323243e-01	
   1.1350311715961161e+00	   2.7381990484916985e-01	
   1.1370400266693370e+00	   2.7556363444172011e-01	
   1.1390433191035620e+00	   2.7731375186450724e-01	
   1.1410410161574924e+00	   2.7907025350830156e-01	
   1.1430330850112902e+00	   2.8083313558007283e-01	
   1.1450194927672479e+00	   2.8260239410204302e-01	
   1.1470002064504659e+00	   2.8437802491074077e-01	
   1.1489751930095384e+00	   2.8616002365605425e-01	
   1.1509444193172473e+00	   2.8794838580028431e-01	
   1.1529078521712648e+00	   2.8974310661719871e-01	
   1.1548654582948645e+00	   2.9154418119108544e-01	
   1.1568172043376403e+00	   2.9335160441580627e-01	
   1.1587630568762344e+00	   2.9516537099385165e-01	
   1.1607029824150734e+00	   2.9698547543539500e-01	
   1.1626369473871132e+00	   2.9881191205734670e-01	
   1.1645649181545921e+00	   3.0064467498241065e-01	
   1.1664868610097932e+00	   3.0248375813813938e-01	
   1.1684027421758139e+00	   3.0432915525598986e-01	
   1.1703125278073463e+00	   3.0618085987038118e-01	
   1.1722161839914642e+00	   3.0803886531775188e-01	
   1.1741136767484199e+00	   3.0990316473561741e-01	
   1.1760049720324492e+00	   3.1177375106163002e-01	
   1.1778900357325868e+00	   3.1365061703263830e-01	
   1.1797688336734864e+00	   3.1553375518374710e-01	
   1.1816413316162555e+00	   3.1742315784738007e-01	
   1.1835074952592943e+00	   3.1931881715234178e-01	
   1.1853672902391448e+00	   3.2122072502288102e-01	
   1.1872206821313505e+00	   3.2312887317775607e-01	
   1.1890676364513229e+00	   3.2504325312930044e-01	
   1.1909081186552175e+00	   3.2696385618248930e-01	
   1.1927420941408198e+00	   3.2889067343400902e-01	
   1.1945695282484399e+00	   3.3082369577132614e-01	
   1.1963903862618146e+00	   3.3276291387175833e-01	
   1.1982046334090208e+00	   3.3470831820154784e-01	
   1.2000122348633981e+00	   3.3665989901493504e-01	
   1.2018131557444776e+00	   3.3861764635323466e-01	
   1.2036073611189226e+00	   3.4058155004391227e-01	
   1.2053948160014791e+00	   3.4255159969966481e-01	
   1.2071754853559322e+00	   3.4452778471750073e-01	
   1.2089493340960744e+00	   3.4651009427782264e-01	
   1.2107163270866839e+00	   3.4849851734351284e-01	
   1.2124764291445085e+00	   3.5049304265901965e-01	
   1.2142296050392629e+00	   3.5249365874944566e-01	
   1.2159758194946333e+00	   3.5450035391963997e-01	
   1.2177150371892913e+00	   3.5651311625329046e-01	
   1.2194472227579176e+00	   3.5853193361201890e-01	
   1.2211723407922355e+00	   3.6055679363447968e-01	
   1.2228903558420536e+00	   3.6258768373545952e-01	
   1.2246012324163174e+00	   3.6462459110497941e-01	
   1.2263049349841710e+00	   3.6666750270740101e-01	
   1.2280014279760292e+00	   3.6871640528053384e-01	
   1.2296906757846560e+00	   3.7077128533474518e-01	
   1.2313726427662568e+00	   3.7283212915207459e-01	
   1.2330472932415779e+00	   3.7489892278534903e-01	
   1.2347145914970148e+00	   3.7697165205730171e-01	
   1.2363745017857319e+00	   3.7905030255969491e-01	
   1.2380269883287924e+00	   3.8113485965244454e-01	
   1.2396720153162941e+00	   3.8322530846274766e-01	
   1.2413095469085196e+00	   3.8532163388421481e-01	
   1.2429395472370937e+00	   3.8742382057600439e-01	
   1.2445619804061496e+00	   3.8953185296195963e-01	
   1.2461768104935080e+00	   3.9164571522975150e-01	
   1.2477840015518629e+00	   3.9376539133002270e-01	
   1.2493835176099786e+00	   3.9589086497553583e-01	
   1.2509753226738964e+00	   3.9802211964032647e-01	
   1.2525593807281512e+00	   4.0015913855885865e-01	
   1.2541356557369974e+00	   4.0230190472518385e-01	
   1.2557041116456449e+00	   4.0445040089210565e-01	
   1.2572647123815057e+00	   4.0660460957034694e-01	
